"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",17.9954833333333,41.2939333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.1354166666667,41.2750833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.0731666666667,42.3265,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.858,42.264,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.8583333333333,42.2648333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.8765,41.975,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.6846833333333,42.2564,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.3973833333333,41.2427666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.0174,41.6448,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.2245333333333,42.7696,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.3410166666667,42.7593,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.4841166666667,42.7092666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.77045,42.6274,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.8166666666667,42.6221666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.3341666666667,41.4653333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.3943,41.2772833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.5270833333333,41.2386666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.26635,41.2811166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.26685,41.28105,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.2922666666667,41.2481333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.3536166666667,41.1965833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.4607166666667,41.1370833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.4946,41.1014666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.5747833333333,41.0590166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.11,41.8926666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.2102666666667,41.6875166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.3678333333333,41.5141666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.2484166666667,41.9206833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.2555833333333,41.8970833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.4439666666667,41.56655,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.5791333333333,41.2732833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.4795333333333,42.2499833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.53,42.256,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.6225,42.2428,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.7705666666667,41.7183,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.50125,41.9448333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.40825,42.0130333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.8131166666667,42.3134333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.6244333333333,42.1049833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.6295666666667,42.0662666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.7278333333333,41.5772333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.5690666666667,41.2845333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.8841166666667,41.0734,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.5163333333333,40.6496666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.4853333333333,40.6698333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.2091666666667,41.2865,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.6343333333333,41.1088333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.7755,41.0293333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.8046666666667,41.0361666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.7334333333333,42.41805,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.9117,42.2950333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.7810666666667,42.38515,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.7987666666667,42.3740333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.9266166666667,42.3012833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.7327666666667,42.5248666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.9236,42.2474666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.9809166666667,42.13995,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.282,42.04735,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.5158833333333,42.21295,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.43725,42.2055,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.4375833333333,42.2055,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.9688333333333,42.3266666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.1554833333333,42.1495833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.3555166666667,42.0993166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.6937666666667,40.93655,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.5909166666667,40.99655,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.00495,40.8138833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.8847666666667,40.8665833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.75075,40.8972666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.8416833333333,42.1548,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.8641166666667,42.0099833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.08295,40.86285,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",17.98385,40.8858833333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",18.2261166666667,40.9990166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.2772833333333,42.3798333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.2556833333333,42.4648333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.31415,42.4012166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.8073,42.1676,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.40355,42.2447333333333,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.0779833333333,42.36345,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",15.6850333333333,42.20445,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.1059333333333,42.0837166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.2456666666667,42.0253666666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.2654,42.0236166666667,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.5403166666667,42.13805,"SumAut","Juvenile","Juvenile_SumAut"
"Prionace glauca",16.4747166666667,42.0707166666667,"SumAut","Juvenile","Juvenile_SumAut"
